Customer ID,Subscription Date,Source
2412,2015-01-02,C
2413,2015-01-02,B
2414,2015-01-02,C
2415,2015-01-02,B
2416,2015-01-02,A
2417,2015-01-02,C
2418,2015-01-02,C
2419,2015-01-02,C
2420,2015-01-02,A
2421,2015-01-02,A
2422,2015-01-02,C
2423,2015-01-02,B
2424,2015-01-02,A
2425,2015-01-02,B
2426,2015-01-02,C
2427,2015-01-02,C
2428,2015-01-02,C
2429,2015-01-02,B
2430,2015-01-02,B
2431,2015-01-02,A
2432,2015-01-02,A
2433,2015-01-02,C
2434,2015-01-02,A
2435,2015-01-02,C
2436,2015-01-02,A
2437,2015-01-02,C
2438,2015-01-02,B
2439,2015-01-02,A
2440,2015-01-02,B
2441,2015-01-02,B
2442,2015-01-02,A
2443,2015-01-02,C
2444,2015-01-02,B
2445,2015-01-02,A
2446,2015-01-02,C
2447,2015-01-02,B
2448,2015-01-02,C
2449,2015-01-02,C
2450,2015-01-02,C
2451,2015-01-02,B
2452,2015-01-02,A
2453,2015-01-02,B
2454,2015-01-02,B
2455,2015-01-02,B
2456,2015-01-02,B
2457,2015-01-02,C
2458,2015-01-02,C
2459,2015-01-02,B
2460,2015-01-02,C
2461,2015-01-02,B
2462,2015-01-02,A
2463,2015-01-02,B
2464,2015-01-02,B
2465,2015-01-02,A
2466,2015-01-02,C
2467,2015-01-02,C
2468,2015-01-02,A
2469,2015-01-02,A
2470,2015-01-02,B
2471,2015-01-02,C
2472,2015-01-02,A
2473,2015-01-02,C
2474,2015-01-02,A
2475,2015-01-02,C
2476,2015-01-02,B
2477,2015-01-02,B
2478,2015-01-02,A
2479,2015-01-02,C
2480,2015-01-02,C
2481,2015-01-02,C
2482,2015-01-02,A
2483,2015-01-02,C
2484,2015-01-02,A
2485,2015-01-02,A
2486,2015-01-02,B
2487,2015-01-02,C
2488,2015-01-02,A
2489,2015-01-02,B
2490,2015-01-02,B
2491,2015-01-02,C
2492,2015-01-02,B
2493,2015-01-02,B
2494,2015-01-02,C
2495,2015-01-02,A
2496,2015-01-02,C
2497,2015-01-02,A
2498,2015-01-02,A
2499,2015-01-02,C
2500,2015-01-02,A
2501,2015-01-02,A
2502,2015-01-02,A
2503,2015-01-02,A
2504,2015-01-02,A
2505,2015-01-02,C
2506,2015-01-02,B
2507,2015-01-02,A
2508,2015-01-02,C
2509,2015-01-02,C
2510,2015-01-02,A
2511,2015-01-02,C
2512,2015-01-02,A
2513,2015-01-02,B
2514,2015-01-02,C
2515,2015-01-02,B
2516,2015-01-02,B
2517,2015-01-02,C
2518,2015-01-02,B
2519,2015-01-02,C
2520,2015-01-02,A
2521,2015-01-02,B
2522,2015-01-02,C
2523,2015-01-02,B
2524,2015-01-02,A
2525,2015-01-02,C
2526,2015-01-02,C
2527,2015-01-02,B
2528,2015-01-02,C
2529,2015-01-02,C
2530,2015-01-02,B
2531,2015-01-02,C
2532,2015-01-02,B
2533,2015-01-02,A
2534,2015-01-02,A
2535,2015-01-02,A
2536,2015-01-02,C
2537,2015-01-02,C
2538,2015-01-02,C
2539,2015-01-02,A
2540,2015-01-02,C
2541,2015-01-02,A
2542,2015-01-02,A
2543,2015-01-02,C
2544,2015-01-02,A
2545,2015-01-02,B
2546,2015-01-02,A
2547,2015-01-02,C
2548,2015-01-02,B
2549,2015-01-02,B
2550,2015-01-02,C
2551,2015-01-02,A
2552,2015-01-02,A
2553,2015-01-02,A
2554,2015-01-02,C
2555,2015-01-02,A
2556,2015-01-02,A
2557,2015-01-02,A
2558,2015-01-02,A
2559,2015-01-02,C
2560,2015-01-02,C
2561,2015-01-02,B
2562,2015-01-02,C
2563,2015-01-02,C
2564,2015-01-02,B
2565,2015-01-02,A
2566,2015-01-02,C
2567,2015-01-02,B
2568,2015-01-02,A
2569,2015-01-02,C
2570,2015-01-02,C
2571,2015-01-02,C
2572,2015-01-02,B
2573,2015-01-02,A
2574,2015-01-02,B
2575,2015-01-02,C
2576,2015-01-02,C
2577,2015-01-02,A
2578,2015-01-02,C
2579,2015-01-02,C
2580,2015-01-02,A
2581,2015-01-02,A
2582,2015-01-02,C
2583,2015-01-02,C
2584,2015-01-02,A
2585,2015-01-02,B
2586,2015-01-02,C
2587,2015-01-02,C
2588,2015-01-02,B
2589,2015-01-02,B
2590,2015-01-02,A
2591,2015-01-02,A
2592,2015-01-02,C
2593,2015-01-02,C
2594,2015-01-02,A
2595,2015-01-02,B
2596,2015-01-02,C
2597,2015-01-02,C
2598,2015-01-02,A
2599,2015-01-02,A
2600,2015-01-02,B
2601,2015-01-02,C
2602,2015-01-02,A
2603,2015-01-02,B
2604,2015-01-02,C
2605,2015-01-02,C
2606,2015-01-02,A
2607,2015-01-02,A
2608,2015-01-02,C
2609,2015-01-02,B
2610,2015-01-02,A
2611,2015-01-02,C
2612,2015-01-02,A
2613,2015-01-02,C
2614,2015-01-02,C
2615,2015-01-02,C
2616,2015-01-02,C
2617,2015-01-02,C
2618,2015-01-02,C
2619,2015-01-02,B
2620,2015-01-02,A
2621,2015-01-02,C
2622,2015-01-02,C
2623,2015-01-02,A
2624,2015-01-02,C
2625,2015-01-02,C
2626,2015-01-02,C
2627,2015-01-02,B
2628,2015-01-02,B
2629,2015-01-02,C
2630,2015-01-02,C
2631,2015-01-02,C
2632,2015-01-02,A
2633,2015-01-02,C
2634,2015-01-02,A
2635,2015-01-02,C
2636,2015-01-02,A
2637,2015-01-02,A
2638,2015-01-02,B
2639,2015-01-02,B
2640,2015-01-02,C
2641,2015-01-02,C
2642,2015-01-02,C
2643,2015-01-02,A
2644,2015-01-02,A
2645,2015-01-02,B
2646,2015-01-02,C
2647,2015-01-02,B
2648,2015-01-02,A
2649,2015-01-02,A
2650,2015-01-02,C
2651,2015-01-02,B
2652,2015-01-02,C
2653,2015-01-02,C
2654,2015-01-02,A
2655,2015-01-02,B
2656,2015-01-02,B
2657,2015-01-02,C
2658,2015-01-02,B
2659,2015-01-02,C
2660,2015-01-02,C
2661,2015-01-02,A
2662,2015-01-02,B
2663,2015-01-02,C
2664,2015-01-02,A
2665,2015-01-02,A
2666,2015-01-02,A
2667,2015-01-02,A
2668,2015-01-02,B
2669,2015-01-02,C
2670,2015-01-02,B
2671,2015-01-02,A
2672,2015-01-02,C
2673,2015-01-02,A
2674,2015-01-02,A
2675,2015-01-02,B
2676,2015-01-02,A
2677,2015-01-02,C
2678,2015-01-02,A
2679,2015-01-02,B
2680,2015-01-02,A
2681,2015-01-02,B
2682,2015-01-02,B
2683,2015-01-02,C
2684,2015-01-02,C
2685,2015-01-02,A
2686,2015-01-02,C
2687,2015-01-02,B
2688,2015-01-02,C
2689,2015-01-02,C
2690,2015-01-02,A
2691,2015-01-02,C
2692,2015-01-02,C
2693,2015-01-02,A
2694,2015-01-02,C
2695,2015-01-02,C
2696,2015-01-02,C
2697,2015-01-02,C
2698,2015-01-02,A
2699,2015-01-02,B
2700,2015-01-02,C
2701,2015-01-02,B
2702,2015-01-02,B
2703,2015-01-02,B
2704,2015-01-02,C
2705,2015-01-02,C
2706,2015-01-02,A
2707,2015-01-02,C
2708,2015-01-02,A
2709,2015-01-02,C
2710,2015-01-02,B
2711,2015-01-02,A
2712,2015-01-02,A
2713,2015-01-02,A
2714,2015-01-02,A
2715,2015-01-02,A
2716,2015-01-02,C
2717,2015-01-02,B
2718,2015-01-02,A
2719,2015-01-02,B
2720,2015-01-02,C
2721,2015-01-02,C
2722,2015-01-02,A
2723,2015-01-02,A
2724,2015-01-02,B
2725,2015-01-02,C
2726,2015-01-02,A
2727,2015-01-02,C
2728,2015-01-02,A
2729,2015-01-02,B
2730,2015-01-02,A
2731,2015-01-02,A
2732,2015-01-02,C
2733,2015-01-02,C
2734,2015-01-02,C
2735,2015-01-02,B
2736,2015-01-02,C
2737,2015-01-02,B
2738,2015-01-02,C
2739,2015-01-02,C
2740,2015-01-02,C
2741,2015-01-02,C
2742,2015-01-02,C
2743,2015-01-02,B
2744,2015-01-02,A
2745,2015-01-02,B
2746,2015-01-02,B
2747,2015-01-02,C
2748,2015-01-02,B
2749,2015-01-02,A
2750,2015-01-02,C
2751,2015-01-02,B
2752,2015-01-02,A
2753,2015-01-02,C
2754,2015-01-02,A
2755,2015-01-02,C
2756,2015-01-02,B
2757,2015-01-02,B
2758,2015-01-02,C
2759,2015-01-02,C
2760,2015-01-02,C
2761,2015-01-02,B
2762,2015-01-02,B
2763,2015-01-02,A
2764,2015-01-02,C
2765,2015-01-02,C
2766,2015-01-02,A
2767,2015-01-02,A
2768,2015-01-02,C
2769,2015-01-02,C
2770,2015-01-02,A
2771,2015-01-02,C
2772,2015-01-02,A
2773,2015-01-02,B
2774,2015-01-02,A
2775,2015-01-02,A
2776,2015-01-02,C
2777,2015-01-02,B
2778,2015-01-02,C
2779,2015-01-02,A
2780,2015-01-02,C
2781,2015-01-02,C
2782,2015-01-02,A
2783,2015-01-02,B
2784,2015-01-02,B
2785,2015-01-02,C
2786,2015-01-02,A
2787,2015-01-02,A
2788,2015-01-02,A
2789,2015-01-02,A
2790,2015-01-02,B
2791,2015-01-02,A
2792,2015-01-02,A
2793,2015-01-02,C
2794,2015-01-02,C
2795,2015-01-02,B
2796,2015-01-02,A
2797,2015-01-02,A
2798,2015-01-02,A
2799,2015-01-02,A
2800,2015-01-02,C
2801,2015-01-02,C
2802,2015-01-02,A
2803,2015-01-02,B
2804,2015-01-02,A
2805,2015-01-02,A
2806,2015-01-02,A
2807,2015-01-02,A
2808,2015-01-02,A
2809,2015-01-02,B
2810,2015-01-02,A
2811,2015-01-02,A
2812,2015-01-02,C
2813,2015-01-02,C
2814,2015-01-02,C
2815,2015-01-02,C
2816,2015-01-02,C
2817,2015-01-02,C
2818,2015-01-02,B
2819,2015-01-02,C
2820,2015-01-02,A
2821,2015-01-02,B
2822,2015-01-02,B
2823,2015-01-02,B
2824,2015-01-02,B
2825,2015-01-02,C
2826,2015-01-02,C
2827,2015-01-02,B
2828,2015-01-02,A
2829,2015-01-02,C
2830,2015-01-02,C
2831,2015-01-02,A
2832,2015-01-02,C
2833,2015-01-02,C
2834,2015-01-02,B
2835,2015-01-02,C
2836,2015-01-02,C
2837,2015-01-02,A
2838,2015-01-02,A
2839,2015-01-02,C
2840,2015-01-02,A
2841,2015-01-02,C
2842,2015-01-02,A
2843,2015-01-02,C
2844,2015-01-02,B
2845,2015-01-02,C
2846,2015-01-02,C
2847,2015-01-02,B
2848,2015-01-02,A
2849,2015-01-02,C
2850,2015-01-02,B
2851,2015-01-02,B
2852,2015-01-02,C
2853,2015-01-02,C
2854,2015-01-02,A
2855,2015-01-02,C
2856,2015-01-02,C
2857,2015-01-02,C
2858,2015-01-02,C
2859,2015-01-02,A
2860,2015-01-02,C
2861,2015-01-02,C
2862,2015-01-02,C
2863,2015-01-02,C
2864,2015-01-02,B
2865,2015-01-02,A
2866,2015-01-02,A
2867,2015-01-02,B
2868,2015-01-02,A
2869,2015-01-02,C
2870,2015-01-02,A
2871,2015-01-02,B
2872,2015-01-02,C
2873,2015-01-02,B
2874,2015-01-02,B
2875,2015-01-02,C
2876,2015-01-02,B
2877,2015-01-02,A
2878,2015-01-02,A
2879,2015-01-02,C
2880,2015-01-02,C
2881,2015-01-02,C
2882,2015-01-02,B
2883,2015-01-02,C
2884,2015-01-02,B
2885,2015-01-02,C
2886,2015-01-02,B
2887,2015-01-02,C
2888,2015-01-02,A
2889,2015-01-02,C
2890,2015-01-02,C
2891,2015-01-02,A
2892,2015-01-02,A
2893,2015-01-02,A
2894,2015-01-02,B
2895,2015-01-02,C
2896,2015-01-02,C
2897,2015-01-02,A
2898,2015-01-02,B
2899,2015-01-02,C
2900,2015-01-02,B
2901,2015-01-02,A
2902,2015-01-02,A
2903,2015-01-02,B
2904,2015-01-02,C
2905,2015-01-02,B
2906,2015-01-02,C
2907,2015-01-02,C
2908,2015-01-02,C
2909,2015-01-02,A
2910,2015-01-02,A
2911,2015-01-02,C
2912,2015-01-02,C
2913,2015-01-02,B
2914,2015-01-02,A
2915,2015-01-02,C
2916,2015-01-02,A
2917,2015-01-02,C
2918,2015-01-02,B
2919,2015-01-02,C
2920,2015-01-02,A
2921,2015-01-02,C
2922,2015-01-02,A
2923,2015-01-02,B
2924,2015-01-02,C
2925,2015-01-02,A
2926,2015-01-02,C
2927,2015-01-02,C
2928,2015-01-02,A
2929,2015-01-02,A
2930,2015-01-02,A
2931,2015-01-02,C
2932,2015-01-02,A
2933,2015-01-02,C
2934,2015-01-02,C
2935,2015-01-02,B
2936,2015-01-02,C
2937,2015-01-02,C
2938,2015-01-02,A
2939,2015-01-02,A
2940,2015-01-02,B
2941,2015-01-02,A
2942,2015-01-02,A
2943,2015-01-02,C
2944,2015-01-02,A
2945,2015-01-02,C
2946,2015-01-02,C
2947,2015-01-02,C
2948,2015-01-02,A
2949,2015-01-02,B
2950,2015-01-02,B
2951,2015-01-02,A
2952,2015-01-02,C
2953,2015-01-02,C
2954,2015-01-02,A
2955,2015-01-02,A
2956,2015-01-02,A
2957,2015-01-02,C
2958,2015-01-02,B
2959,2015-01-02,C
2960,2015-01-02,C
2961,2015-01-02,A
2962,2015-01-02,C
2963,2015-01-02,A
2964,2015-01-02,A
2965,2015-01-02,C
2966,2015-01-02,B
2967,2015-01-02,C
2968,2015-01-02,A
2969,2015-01-02,B
2970,2015-01-02,B
2971,2015-01-02,B
2972,2015-01-02,C
2973,2015-01-02,C
2974,2015-01-02,A
2975,2015-01-02,B
2976,2015-01-02,C
2977,2015-01-02,C
2978,2015-01-02,A
2979,2015-01-02,C
2980,2015-01-02,A
2981,2015-01-02,B
2982,2015-01-02,B
2983,2015-01-02,A
2984,2015-01-02,C
2985,2015-01-02,B
2986,2015-01-02,C
2987,2015-01-02,C
2988,2015-01-02,A
2989,2015-01-02,B
2990,2015-01-02,C
2991,2015-01-02,B
2992,2015-01-02,A
2993,2015-01-02,B
2994,2015-01-02,C
2995,2015-01-02,B
2996,2015-01-02,C
2997,2015-01-02,B
2998,2015-01-02,C
2999,2015-01-02,C
3000,2015-01-02,C
3001,2015-01-02,A
3002,2015-01-02,B
3003,2015-01-02,B
3004,2015-01-02,A
3005,2015-01-02,C
3006,2015-01-02,B
3007,2015-01-02,A
3008,2015-01-02,C
3009,2015-01-02,A
3010,2015-01-02,C
3011,2015-01-02,A
3012,2015-01-02,A
3013,2015-01-02,A
3014,2015-01-02,A
3015,2015-01-02,A
3016,2015-01-02,A
3017,2015-01-02,B
3018,2015-01-02,A
3019,2015-01-02,C
3020,2015-01-02,A
3021,2015-01-02,B
3022,2015-01-02,A
3023,2015-01-02,A
3024,2015-01-02,C
3025,2015-01-02,C
3026,2015-01-02,A
3027,2015-01-02,C
3028,2015-01-02,A
3029,2015-01-02,A
3030,2015-01-02,B
3031,2015-01-02,C
3032,2015-01-02,A
3033,2015-01-02,A
3034,2015-01-02,C
3035,2015-01-02,A
3036,2015-01-02,B
3037,2015-01-02,C
3038,2015-01-02,C
3039,2015-01-02,A
3040,2015-01-02,A
3041,2015-01-02,B
3042,2015-01-02,C
3043,2015-01-02,A
3044,2015-01-02,C
3045,2015-01-02,B
3046,2015-01-02,C
3047,2015-01-02,B
3048,2015-01-02,B
3049,2015-01-02,C
3050,2015-01-02,C
3051,2015-01-02,B
3052,2015-01-02,A
3053,2015-01-02,B
3054,2015-01-02,A
3055,2015-01-02,B
3056,2015-01-02,A
3057,2015-01-02,A
3058,2015-01-02,C
3059,2015-01-02,C
3060,2015-01-02,C
3061,2015-01-02,C
3062,2015-01-02,A
3063,2015-01-02,C
3064,2015-01-02,B
3065,2015-01-02,C
3066,2015-01-02,A
3067,2015-01-02,A
3068,2015-01-02,A
3069,2015-01-02,A
3070,2015-01-02,C
3071,2015-01-02,A
3072,2015-01-02,B
3073,2015-01-02,C
3074,2015-01-02,C
3075,2015-01-02,A
3076,2015-01-02,B
3077,2015-01-02,C
3078,2015-01-02,B
3079,2015-01-02,C
3080,2015-01-02,C
3081,2015-01-02,A
3082,2015-01-02,A
3083,2015-01-02,A
3084,2015-01-02,A
3085,2015-01-02,B
3086,2015-01-02,C
3087,2015-01-02,A
3088,2015-01-02,A
3089,2015-01-02,C
3090,2015-01-02,B
3091,2015-01-02,A
3092,2015-01-02,A
3093,2015-01-02,C
3094,2015-01-02,A
3095,2015-01-02,C
3096,2015-01-02,B
3097,2015-01-02,C
3098,2015-01-02,A
3099,2015-01-02,C
3100,2015-01-02,A
3101,2015-01-02,A
3102,2015-01-02,C
3103,2015-01-02,C
3104,2015-01-02,B
3105,2015-01-02,B
3106,2015-01-02,C
3107,2015-01-02,B
3108,2015-01-02,C
3109,2015-01-02,A
3110,2015-01-02,C
3111,2015-01-02,C
3112,2015-01-02,A
3113,2015-01-02,A
3114,2015-01-02,A
3115,2015-01-02,A
3116,2015-01-02,B
3117,2015-01-02,C
3118,2015-01-02,C
3119,2015-01-02,C
3120,2015-01-02,C
3121,2015-01-02,A
3122,2015-01-02,A
3123,2015-01-02,C
3124,2015-01-02,C
3125,2015-01-02,A
3126,2015-01-02,C
3127,2015-01-02,A
3128,2015-01-02,C
3129,2015-01-02,C
3130,2015-01-02,A
3131,2015-01-02,A
3132,2015-01-02,B
3133,2015-01-02,C
3134,2015-01-02,C
3135,2015-01-02,B
3136,2015-01-02,A
3137,2015-01-02,C
3138,2015-01-02,B
3139,2015-01-02,A
3140,2015-01-02,C
3141,2015-01-02,A
3142,2015-01-02,B
3143,2015-01-02,C
3144,2015-01-02,C
3145,2015-01-02,A
3146,2015-01-02,A
3147,2015-01-02,C
3148,2015-01-02,C
3149,2015-01-02,B
3150,2015-01-02,B
3151,2015-01-02,A
3152,2015-01-02,B
3153,2015-01-02,A
3154,2015-01-02,A
3155,2015-01-02,B
3156,2015-01-02,B
3157,2015-01-02,B
3158,2015-01-02,B
3159,2015-01-02,C
3160,2015-01-02,A
3161,2015-01-02,B
3162,2015-01-02,A
3163,2015-01-02,C
3164,2015-01-02,A
3165,2015-01-02,A
3166,2015-01-02,A
3167,2015-01-02,A
3168,2015-01-02,B
3169,2015-01-02,C
3170,2015-01-02,B
3171,2015-01-02,C
3172,2015-01-02,A
3173,2015-01-02,C
3174,2015-01-02,A
3175,2015-01-02,C
3176,2015-01-02,C
3177,2015-01-02,A
3178,2015-01-02,C
3179,2015-01-02,B
3180,2015-01-02,A
3181,2015-01-02,B
3182,2015-01-02,C
3183,2015-01-02,C
3184,2015-01-02,A
3185,2015-01-02,C
3186,2015-01-02,A
3187,2015-01-02,A
3188,2015-01-02,B
3189,2015-01-02,A
3190,2015-01-02,C
3191,2015-01-02,B
3192,2015-01-02,C
3193,2015-01-02,C
3194,2015-01-02,A
3195,2015-01-02,C
3196,2015-01-02,A
3197,2015-01-02,A
3198,2015-01-02,A
3199,2015-01-02,B
3200,2015-01-02,A
3201,2015-01-02,B
3202,2015-01-02,B
3203,2015-01-02,C
3204,2015-01-02,B
3205,2015-01-02,A
3206,2015-01-02,B
3207,2015-01-02,A
3208,2015-01-02,C
3209,2015-01-02,B
3210,2015-01-02,B
3211,2015-01-02,C
3212,2015-01-02,A
3213,2015-01-02,C
3214,2015-01-02,C
3215,2015-01-02,A
3216,2015-01-02,A
3217,2015-01-02,C
3218,2015-01-02,C
3219,2015-01-02,B
3220,2015-01-02,C
3221,2015-01-02,B
3222,2015-01-02,A
3223,2015-01-02,C
3224,2015-01-02,C
3225,2015-01-02,A
3226,2015-01-02,C
3227,2015-01-02,A
3228,2015-01-02,A
3229,2015-01-02,A
3230,2015-01-02,B
3231,2015-01-02,A
3232,2015-01-02,B
3233,2015-01-02,C
3234,2015-01-02,C
3235,2015-01-02,A
3236,2015-01-02,B
3237,2015-01-02,A
3238,2015-01-02,C
3239,2015-01-02,A
3240,2015-01-02,C
3241,2015-01-02,C
3242,2015-01-02,A
3243,2015-01-02,A
3244,2015-01-02,A
3245,2015-01-02,A
3246,2015-01-02,C
3247,2015-01-02,B
3248,2015-01-02,C
3249,2015-01-02,C
3250,2015-01-02,C
3251,2015-01-02,A
3252,2015-01-02,C
3253,2015-01-02,C
3254,2015-01-02,B
3255,2015-01-02,C
3256,2015-01-02,A
3257,2015-01-02,C
3258,2015-01-02,C
3259,2015-01-02,B
3260,2015-01-02,A
3261,2015-01-02,A
3262,2015-01-02,A
3263,2015-01-02,B
3264,2015-01-02,C
3265,2015-01-02,C
3266,2015-01-02,A
3267,2015-01-02,C
3268,2015-01-02,A
3269,2015-01-02,A
3270,2015-01-02,B
3271,2015-01-02,A
3272,2015-01-02,A
3273,2015-01-02,A
3274,2015-01-02,B
3275,2015-01-02,A
3276,2015-01-02,C
3277,2015-01-02,A
3278,2015-01-02,C
3279,2015-01-02,C
3280,2015-01-02,B
3281,2015-01-02,B
3282,2015-01-02,A
3283,2015-01-02,C
3284,2015-01-02,A
3285,2015-01-02,C
3286,2015-01-02,A
3287,2015-01-02,C
3288,2015-01-02,C
3289,2015-01-02,A
3290,2015-01-02,C
3291,2015-01-02,A
3292,2015-01-02,C
3293,2015-01-02,A
3294,2015-01-02,C
3295,2015-01-02,B
3296,2015-01-02,A
3297,2015-01-02,C
3298,2015-01-02,B
3299,2015-01-02,A
3300,2015-01-02,A
3301,2015-01-02,A
3302,2015-01-02,B
3303,2015-01-02,C
3304,2015-01-02,A
3305,2015-01-02,B
3306,2015-01-02,B
3307,2015-01-02,C
3308,2015-01-02,A
3309,2015-01-02,A
3310,2015-01-02,A
3311,2015-01-02,A
3312,2015-01-02,A
3313,2015-01-02,C
3314,2015-01-02,C
3315,2015-01-02,A
3316,2015-01-02,B
3317,2015-01-02,C
3318,2015-01-02,C
3319,2015-01-02,A
3320,2015-01-02,C
3321,2015-01-02,C
3322,2015-01-02,A
3323,2015-01-02,A
3324,2015-01-02,A
3325,2015-01-02,A
3326,2015-01-02,C
3327,2015-01-02,A
3328,2015-01-02,C
3329,2015-01-02,A
3330,2015-01-02,A
3331,2015-01-02,A
3332,2015-01-02,C
3333,2015-01-02,C
3334,2015-01-02,C
3335,2015-01-02,A
3336,2015-01-02,C
3337,2015-01-02,B
3338,2015-01-02,A
3339,2015-01-02,B
3340,2015-01-02,C
3341,2015-01-02,A
3342,2015-01-02,C
3343,2015-01-02,C
3344,2015-01-02,C
3345,2015-01-02,A
3346,2015-01-02,A
3347,2015-01-02,A
3348,2015-01-02,B
3349,2015-01-02,A
3350,2015-01-02,A
3351,2015-01-02,A
3352,2015-01-02,C
3353,2015-01-02,A
3354,2015-01-02,C
3355,2015-01-02,A
3356,2015-01-02,C
3357,2015-01-02,C
3358,2015-01-02,C
3359,2015-01-02,C
3360,2015-01-02,C
3361,2015-01-02,A
3362,2015-01-02,C
3363,2015-01-02,B
3364,2015-01-02,A
3365,2015-01-02,B
3366,2015-01-02,A
3367,2015-01-02,C
3368,2015-01-02,A
3369,2015-01-02,A
3370,2015-01-02,A
3371,2015-01-02,A
3372,2015-01-02,C
3373,2015-01-02,B
3374,2015-01-02,B
3375,2015-01-02,B
3376,2015-01-02,C
3377,2015-01-02,A
3378,2015-01-02,A
3379,2015-01-02,C
3380,2015-01-02,A
3381,2015-01-02,C
3382,2015-01-02,B
3383,2015-01-02,A
3384,2015-01-02,A
3385,2015-01-02,A
3386,2015-01-02,A
3387,2015-01-02,B
3388,2015-01-02,C
3389,2015-01-02,A
3390,2015-01-02,A
3391,2015-01-02,B
3392,2015-01-02,A
3393,2015-01-02,A
3394,2015-01-02,C
3395,2015-01-02,C
3396,2015-01-02,C
3397,2015-01-02,A
3398,2015-01-02,C
3399,2015-01-02,B
3400,2015-01-02,A
3401,2015-01-02,C
3402,2015-01-02,A
3403,2015-01-02,C
3404,2015-01-02,A
3405,2015-01-02,A
3406,2015-01-02,A
3407,2015-01-02,C
3408,2015-01-02,C
3409,2015-01-02,A
3410,2015-01-02,A
3411,2015-01-02,A
3412,2015-01-02,C
3413,2015-01-02,A
3414,2015-01-02,A
3415,2015-01-02,B
3416,2015-01-02,C
3417,2015-01-02,C
3418,2015-01-02,A
3419,2015-01-02,C
3420,2015-01-02,C
3421,2015-01-02,C
3422,2015-01-02,C
3423,2015-01-02,C
3424,2015-01-02,A
3425,2015-01-02,A
3426,2015-01-02,B
3427,2015-01-02,A
3428,2015-01-02,B
3429,2015-01-02,B
3430,2015-01-02,C
3431,2015-01-02,A
3432,2015-01-02,B
3433,2015-01-02,C
3434,2015-01-02,B
3435,2015-01-02,A
3436,2015-01-02,A
3437,2015-01-02,C
3438,2015-01-02,C
3439,2015-01-02,C
3440,2015-01-02,C
3441,2015-01-02,C
3442,2015-01-02,A
3443,2015-01-02,B
3444,2015-01-02,A
3445,2015-01-02,C
3446,2015-01-02,A
3447,2015-01-02,A
3448,2015-01-02,C
3449,2015-01-02,A
3450,2015-01-02,B
3451,2015-01-02,C
3452,2015-01-02,C
3453,2015-01-02,C
3454,2015-01-02,A
3455,2015-01-02,A
3456,2015-01-02,A
3457,2015-01-02,C
3458,2015-01-02,C
3459,2015-01-02,A
3460,2015-01-02,B
3461,2015-01-02,A
3462,2015-01-02,A
3463,2015-01-02,A
3464,2015-01-02,A
3465,2015-01-02,B
3466,2015-01-02,C
3467,2015-01-02,C
3468,2015-01-02,A
3469,2015-01-02,B
3470,2015-01-02,C
3471,2015-01-02,C
3472,2015-01-02,A
3473,2015-01-02,B
3474,2015-01-02,A
3475,2015-01-02,C
3476,2015-01-02,C
3477,2015-01-02,A
3478,2015-01-02,A
3479,2015-01-02,C
3480,2015-01-02,B
3481,2015-01-02,A
3482,2015-01-02,A
3483,2015-01-02,C
3484,2015-01-02,C
3485,2015-01-02,C
3486,2015-01-02,B
3487,2015-01-02,C
3488,2015-01-02,C
3489,2015-01-02,A
3490,2015-01-02,A
3491,2015-01-02,B
3492,2015-01-02,C
3493,2015-01-02,A
3494,2015-01-02,B
3495,2015-01-02,C
3496,2015-01-02,C
3497,2015-01-02,A
3498,2015-01-02,B
3499,2015-01-02,A
3500,2015-01-02,A
3501,2015-01-02,C
3502,2015-01-02,C
3503,2015-01-02,C
3504,2015-01-02,C
3505,2015-01-02,C
3506,2015-01-02,B
3507,2015-01-02,C
3508,2015-01-02,C
3509,2015-01-02,C
3510,2015-01-02,B
3511,2015-01-02,C
3512,2015-01-02,C
3513,2015-01-02,B
3514,2015-01-02,C
3515,2015-01-02,B
3516,2015-01-02,C
3517,2015-01-02,B
3518,2015-01-02,C
3519,2015-01-02,C
3520,2015-01-02,A
3521,2015-01-02,C
3522,2015-01-02,B
3523,2015-01-02,C
3524,2015-01-02,B
3525,2015-01-02,A
3526,2015-01-02,A
3527,2015-01-02,A
3528,2015-01-02,A
3529,2015-01-02,C
3530,2015-01-02,B
3531,2015-01-02,A
3532,2015-01-02,C
3533,2015-01-02,C
3534,2015-01-02,C
3535,2015-01-02,A
3536,2015-01-02,B
3537,2015-01-02,C
3538,2015-01-02,B
3539,2015-01-02,C
3540,2015-01-02,C
3541,2015-01-02,C
3542,2015-01-02,C
3543,2015-01-02,B
3544,2015-01-02,A
3545,2015-01-02,A
3546,2015-01-02,A
3547,2015-01-02,C
3548,2015-01-02,A
3549,2015-01-02,C
3550,2015-01-02,A
3551,2015-01-02,C
3552,2015-01-02,B
3553,2015-01-02,C
3554,2015-01-02,A
3555,2015-01-02,C
3556,2015-01-02,A
3557,2015-01-02,C
3558,2015-01-02,C
3559,2015-01-02,C
3560,2015-01-02,A
3561,2015-01-02,B
3562,2015-01-02,A
3563,2015-01-02,C
3564,2015-01-02,C
3565,2015-01-02,C
3566,2015-01-02,C
3567,2015-01-02,C
3568,2015-01-02,C
3569,2015-01-02,C
3570,2015-01-02,B
3571,2015-01-02,C
3572,2015-01-02,A
3573,2015-01-02,C
3574,2015-01-02,B
3575,2015-01-02,B
3576,2015-01-02,A
